,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand
1779,0.766,0.772,0.738,0.781,0.701,0.638,0.642,0.795,0.0,0.707,0.35,0.462,0.414,0.353,0.478,0.474,0.377,0.453,0.0,0.331
1780,0.766,0.772,0.737,0.781,0.7,0.637,0.642,0.795,0.0,0.707,0.35,0.462,0.414,0.354,0.478,0.474,0.377,0.452,0.0,0.331
1781,0.766,0.773,0.738,0.779,0.701,0.637,0.642,0.794,0.0,0.703,0.354,0.462,0.417,0.354,0.48,0.47,0.38,0.452,0.0,0.331
1782,0.766,0.773,0.738,0.78,0.701,0.637,0.642,0.794,0.0,0.703,0.354,0.462,0.417,0.354,0.48,0.47,0.38,0.452,0.0,0.332
1783,0.765,0.772,0.737,0.78,0.701,0.637,0.641,0.793,0.0,0.704,0.348,0.461,0.414,0.353,0.478,0.462,0.361,0.45,0.0,0.328
1784,0.764,0.771,0.736,0.781,0.698,0.64,0.637,0.792,0.0,0.712,0.348,0.46,0.414,0.355,0.471,0.45,0.348,0.454,0.0,0.332
1785,0.765,0.775,0.739,0.785,0.698,0.641,0.631,0.795,0.0,0.72,0.354,0.457,0.417,0.356,0.471,0.437,0.332,0.455,0.0,0.339
1786,0.765,0.775,0.739,0.785,0.698,0.641,0.631,0.795,0.0,0.72,0.354,0.457,0.418,0.357,0.471,0.437,0.332,0.455,0.0,0.339
1787,0.765,0.775,0.739,0.785,0.698,0.641,0.631,0.795,0.0,0.72,0.354,0.457,0.418,0.357,0.471,0.437,0.332,0.455,0.0,0.339
1788,0.767,0.775,0.742,0.788,0.702,0.643,0.621,0.797,0.0,0.0,0.362,0.453,0.416,0.359,0.469,0.413,0.298,0.453,0.0,0.0
1789,0.769,0.777,0.743,0.787,0.701,0.641,0.621,0.797,0.0,0.719,0.362,0.455,0.419,0.359,0.474,0.414,0.307,0.45,0.0,0.322
1790,0.768,0.776,0.742,0.788,0.701,0.642,0.621,0.797,0.0,0.0,0.364,0.453,0.417,0.36,0.471,0.413,0.298,0.452,0.0,0.0
1791,0.769,0.776,0.742,0.79,0.702,0.64,0.618,0.797,0.0,0.0,0.364,0.45,0.413,0.36,0.468,0.408,0.291,0.454,0.0,0.0
1792,0.769,0.776,0.742,0.789,0.702,0.64,0.618,0.797,0.0,0.0,0.364,0.451,0.414,0.36,0.468,0.408,0.292,0.454,0.0,0.0
1793,0.768,0.775,0.742,0.789,0.703,0.64,0.616,0.797,0.0,0.0,0.363,0.45,0.413,0.36,0.467,0.406,0.288,0.452,0.0,0.0
1794,0.768,0.775,0.742,0.789,0.703,0.64,0.616,0.797,0.0,0.0,0.363,0.45,0.413,0.36,0.467,0.406,0.288,0.452,0.0,0.0
1795,0.768,0.774,0.742,0.789,0.703,0.639,0.614,0.797,0.0,0.0,0.361,0.448,0.411,0.359,0.468,0.405,0.285,0.453,0.0,0.0
1796,0.768,0.774,0.742,0.789,0.703,0.639,0.614,0.797,0.0,0.0,0.361,0.449,0.411,0.359,0.467,0.405,0.285,0.454,0.0,0.0
1797,0.769,0.774,0.742,0.788,0.701,0.637,0.613,0.796,0.0,0.72,0.357,0.449,0.408,0.36,0.468,0.405,0.29,0.454,0.0,0.329
1798,0.768,0.774,0.742,0.788,0.701,0.637,0.613,0.796,0.0,0.72,0.357,0.449,0.408,0.36,0.468,0.406,0.29,0.454,0.0,0.329
1799,0.765,0.771,0.738,0.785,0.7,0.636,0.611,0.795,0.0,0.721,0.351,0.447,0.402,0.358,0.463,0.403,0.289,0.453,0.0,0.327
1800,0.765,0.771,0.738,0.786,0.7,0.636,0.611,0.795,0.0,0.72,0.35,0.447,0.402,0.358,0.463,0.404,0.289,0.453,0.0,0.327
1801,0.765,0.771,0.738,0.785,0.7,0.636,0.611,0.795,0.0,0.72,0.35,0.446,0.402,0.358,0.463,0.403,0.289,0.453,0.0,0.327
1802,0.763,0.768,0.737,0.786,0.699,0.634,0.613,0.794,0.0,0.0,0.356,0.445,0.402,0.361,0.463,0.401,0.284,0.451,0.0,0.0
1803,0.763,0.767,0.737,0.786,0.698,0.633,0.612,0.794,0.0,0.0,0.357,0.445,0.402,0.361,0.464,0.4,0.283,0.45,0.0,0.0
1804,0.762,0.767,0.736,0.785,0.697,0.633,0.611,0.793,0.0,0.0,0.356,0.444,0.403,0.359,0.464,0.402,0.284,0.45,0.0,0.0
1805,0.759,0.763,0.731,0.783,0.697,0.633,0.611,0.793,0.0,0.0,0.355,0.447,0.4,0.364,0.462,0.405,0.289,0.448,0.0,0.0
1806,0.759,0.763,0.731,0.783,0.697,0.633,0.611,0.793,0.0,0.0,0.354,0.447,0.4,0.364,0.462,0.406,0.289,0.448,0.0,0.0
1807,0.757,0.762,0.729,0.782,0.696,0.634,0.611,0.793,0.0,0.0,0.355,0.448,0.401,0.365,0.461,0.409,0.293,0.448,0.0,0.0
1808,0.757,0.762,0.729,0.782,0.696,0.634,0.611,0.793,0.0,0.0,0.355,0.449,0.401,0.365,0.462,0.409,0.293,0.449,0.0,0.0
1809,0.757,0.762,0.729,0.782,0.696,0.634,0.611,0.793,0.0,0.0,0.356,0.448,0.401,0.365,0.462,0.41,0.293,0.449,0.0,0.0
1810,0.755,0.762,0.727,0.779,0.694,0.634,0.611,0.791,0.0,0.722,0.356,0.45,0.404,0.367,0.464,0.413,0.305,0.447,0.0,0.325
1811,0.755,0.762,0.727,0.779,0.694,0.634,0.611,0.791,0.0,0.722,0.356,0.451,0.404,0.367,0.463,0.413,0.305,0.447,0.0,0.325
1812,0.753,0.761,0.728,0.777,0.689,0.631,0.617,0.788,0.0,0.73,0.358,0.454,0.412,0.366,0.466,0.439,0.331,0.45,0.0,0.328
1813,0.753,0.761,0.728,0.777,0.69,0.632,0.618,0.788,0.0,0.73,0.358,0.454,0.412,0.367,0.466,0.439,0.332,0.45,0.0,0.328
1814,0.751,0.759,0.727,0.775,0.689,0.633,0.621,0.787,0.0,0.73,0.354,0.456,0.414,0.365,0.47,0.467,0.355,0.45,0.0,0.324
1815,0.751,0.759,0.727,0.775,0.69,0.633,0.621,0.787,0.0,0.73,0.355,0.456,0.414,0.365,0.469,0.467,0.357,0.45,0.0,0.323
1816,0.747,0.754,0.722,0.771,0.69,0.634,0.63,0.786,0.0,0.727,0.358,0.467,0.418,0.368,0.478,0.484,0.369,0.453,0.0,0.319
1817,0.746,0.754,0.722,0.771,0.691,0.634,0.63,0.786,0.0,0.727,0.357,0.467,0.418,0.368,0.478,0.485,0.369,0.453,0.0,0.319
1818,0.744,0.751,0.72,0.767,0.689,0.635,0.634,0.782,0.0,0.728,0.369,0.469,0.422,0.376,0.479,0.493,0.386,0.455,0.0,0.325
1819,0.744,0.751,0.72,0.767,0.689,0.635,0.634,0.782,0.0,0.727,0.369,0.469,0.422,0.376,0.479,0.493,0.386,0.455,0.0,0.325
1820,0.744,0.751,0.72,0.767,0.689,0.635,0.634,0.782,0.0,0.727,0.369,0.469,0.422,0.376,0.479,0.493,0.386,0.455,0.0,0.325
1821,0.741,0.749,0.718,0.763,0.69,0.637,0.635,0.779,0.77,0.731,0.37,0.47,0.426,0.381,0.478,0.494,0.385,0.455,0.4,0.331
1822,0.741,0.749,0.718,0.763,0.69,0.637,0.635,0.779,0.77,0.731,0.37,0.47,0.426,0.381,0.479,0.494,0.385,0.455,0.4,0.331
1823,0.742,0.75,0.718,0.763,0.69,0.636,0.634,0.78,0.768,0.729,0.37,0.469,0.424,0.381,0.477,0.493,0.386,0.455,0.399,0.333
1824,0.742,0.751,0.719,0.763,0.691,0.637,0.634,0.78,0.0,0.73,0.369,0.469,0.425,0.38,0.476,0.493,0.387,0.456,0.0,0.333
1825,0.742,0.749,0.718,0.764,0.69,0.635,0.633,0.779,0.768,0.727,0.37,0.469,0.424,0.379,0.477,0.491,0.389,0.454,0.402,0.331
1826,0.742,0.749,0.718,0.764,0.689,0.636,0.632,0.78,0.0,0.723,0.37,0.469,0.424,0.382,0.477,0.493,0.392,0.453,0.0,0.333
1827,0.742,0.749,0.718,0.764,0.689,0.636,0.632,0.78,0.0,0.724,0.37,0.469,0.424,0.382,0.477,0.493,0.392,0.452,0.0,0.334
1828,0.741,0.745,0.714,0.765,0.685,0.633,0.63,0.778,0.769,0.724,0.371,0.472,0.422,0.389,0.482,0.497,0.395,0.458,0.404,0.338
1829,0.741,0.746,0.714,0.764,0.685,0.633,0.63,0.778,0.769,0.724,0.371,0.472,0.422,0.388,0.483,0.497,0.395,0.458,0.404,0.338
1830,0.741,0.748,0.716,0.765,0.685,0.634,0.632,0.777,0.776,0.734,0.366,0.464,0.42,0.383,0.473,0.494,0.387,0.462,0.407,0.349
1831,0.741,0.748,0.715,0.765,0.685,0.634,0.632,0.777,0.776,0.733,0.366,0.465,0.421,0.383,0.473,0.494,0.388,0.462,0.407,0.348
1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
